mun_id,mun_name,yr,cat_id,cat_name,val
SK0426521582,Košická Polianka,2015,U11002,Kindergartens in total - children,18
SK0426521582,Košická Polianka,2015,U11020,Kindergartens - state,1
SK0426521582,Košická Polianka,2015,U11021,Kindergartens - state - children,18
SK0426521582,Košická Polianka,2015,U11022,Kindergartens - state - classes,1
SK0426521582,Košická Polianka,2015,U11023,Kindergartens - state - teachers,2
SK0426521582,Košická Polianka,2015,U11300,Church kindergartens,0
SK0426521582,Košická Polianka,2015,U11301,Church kindergartens - children,0
SK0426521582,Košická Polianka,2015,U11302,Church kindergartens - classes,0
SK0426521582,Košická Polianka,2015,U11303,Church kindergartens - teachers,0
SK0426521582,Košická Polianka,2015,U11400,Private kindergartens,0
SK0426521582,Košická Polianka,2015,U11401,Private kindergartens - children,0
SK0426521582,Košická Polianka,2015,U11402,Private kindergartens - classes,0
SK0426521582,Košická Polianka,2015,U11403,Private kindergartens - teachers,0
SK0426521582,Košická Polianka,2010,U11001,Kindergartens in total,1
SK0426521582,Košická Polianka,2010,U11002,Kindergartens in total - children,18
SK0426521582,Košická Polianka,2010,U11020,Kindergartens - state,1
SK0426521582,Košická Polianka,2010,U11021,Kindergartens - state - children,18
SK0426521582,Košická Polianka,2010,U11022,Kindergartens - state - classes,1
SK0426521582,Košická Polianka,2010,U11023,Kindergartens - state - teachers,2
SK0426521582,Košická Polianka,2010,U11300,Church kindergartens,0
SK0426521582,Košická Polianka,2010,U11301,Church kindergartens - children,0
SK0426521582,Košická Polianka,2010,U11302,Church kindergartens - classes,0
SK0426521582,Košická Polianka,2010,U11303,Church kindergartens - teachers,0
SK0426521582,Košická Polianka,2010,U11400,Private kindergartens,0
SK0426521582,Košická Polianka,2010,U11401,Private kindergartens - children,0
SK0426521582,Košická Polianka,2010,U11402,Private kindergartens - classes,0
SK0426521582,Košická Polianka,2010,U11403,Private kindergartens - teachers,0
SK0426521582,Košická Polianka,2005,U11001,Kindergartens in total,1
SK0426521582,Košická Polianka,2005,U11002,Kindergartens in total - children,16
SK0426521582,Košická Polianka,2005,U11020,Kindergartens - state,1
SK042B528471,Kuzmice,2020,U11301,Church kindergartens - children,0
SK0426521582,Košická Polianka,2005,U11021,Kindergartens - state - children,16
SK0426521582,Košická Polianka,2005,U11022,Kindergartens - state - classes,1
SK0426521582,Košická Polianka,2005,U11023,Kindergartens - state - teachers,2
SK0426521582,Košická Polianka,2005,U11300,Church kindergartens,0
SK0426521582,Košická Polianka,2005,U11301,Church kindergartens - children,0
SK0426521582,Košická Polianka,2005,U11302,Church kindergartens - classes,0
SK0426521582,Košická Polianka,2005,U11303,Church kindergartens - teachers,0
SK0426521582,Košická Polianka,2005,U11400,Private kindergartens,0
SK0426521582,Košická Polianka,2005,U11401,Private kindergartens - children,0
SK0426521582,Košická Polianka,2005,U11402,Private kindergartens - classes,0
SK0426521582,Košická Polianka,2005,U11403,Private kindergartens - teachers,0
SK0426521582,Košická Polianka,2000,U11001,Kindergartens in total,1
SK0426521582,Košická Polianka,2000,U11002,Kindergartens in total - children,18
SK0426521582,Košická Polianka,2000,U11020,Kindergartens - state,1
SK0426521582,Košická Polianka,2000,U11021,Kindergartens - state - children,18
SK0426521582,Košická Polianka,2000,U11022,Kindergartens - state - classes,1
SK0426521582,Košická Polianka,2000,U11023,Kindergartens - state - teachers,2
SK0426521582,Košická Polianka,2000,U11300,Church kindergartens,0
SK0426521582,Košická Polianka,2000,U11301,Church kindergartens - children,0
SK0426521582,Košická Polianka,2000,U11302,Church kindergartens - classes,0
SK0426521582,Košická Polianka,2000,U11303,Church kindergartens - teachers,0
SK0426521582,Košická Polianka,2000,U11400,Private kindergartens,0
SK0426521582,Košická Polianka,2000,U11401,Private kindergartens - children,0
SK0426521582,Košická Polianka,2000,U11402,Private kindergartens - classes,0
SK0426521582,Košická Polianka,2000,U11403,Private kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2020,U11001,Kindergartens in total,1
SK0426582514,Kostoľany nad Hornádom,2020,U11002,Kindergartens in total - children,30
SK0426582514,Kostoľany nad Hornádom,2020,U11020,Kindergartens - state,1
SK0426582514,Kostoľany nad Hornádom,2020,U11021,Kindergartens - state - children,30
SK0426582514,Kostoľany nad Hornádom,2020,U11022,Kindergartens - state - classes,2
SK0426582514,Kostoľany nad Hornádom,2020,U11023,Kindergartens - state - teachers,4
SK0426582514,Kostoľany nad Hornádom,2020,U11300,Church kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2020,U11301,Church kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2020,U11302,Church kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2020,U11303,Church kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2020,U11400,Private kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2020,U11401,Private kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2020,U11402,Private kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2020,U11403,Private kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2015,U11001,Kindergartens in total,1
SK0426582514,Kostoľany nad Hornádom,2015,U11002,Kindergartens in total - children,32
SK0426582514,Kostoľany nad Hornádom,2015,U11020,Kindergartens - state,1
SK0426582514,Kostoľany nad Hornádom,2015,U11021,Kindergartens - state - children,32
SK0426582514,Kostoľany nad Hornádom,2015,U11022,Kindergartens - state - classes,2
SK0426582514,Kostoľany nad Hornádom,2015,U11023,Kindergartens - state - teachers,4
SK0426582514,Kostoľany nad Hornádom,2015,U11300,Church kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2015,U11301,Church kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2015,U11302,Church kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2015,U11303,Church kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2015,U11400,Private kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2015,U11401,Private kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2015,U11402,Private kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2015,U11403,Private kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2010,U11001,Kindergartens in total,1
SK0426582514,Kostoľany nad Hornádom,2010,U11002,Kindergartens in total - children,33
SK0426582514,Kostoľany nad Hornádom,2010,U11020,Kindergartens - state,1
SK0426582514,Kostoľany nad Hornádom,2010,U11021,Kindergartens - state - children,33
SK0426582514,Kostoľany nad Hornádom,2010,U11022,Kindergartens - state - classes,2
SK0426582514,Kostoľany nad Hornádom,2010,U11023,Kindergartens - state - teachers,4
SK0426582514,Kostoľany nad Hornádom,2010,U11300,Church kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2010,U11301,Church kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2010,U11302,Church kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2010,U11303,Church kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2010,U11400,Private kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2010,U11401,Private kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2010,U11402,Private kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2010,U11403,Private kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2005,U11001,Kindergartens in total,1
SK0426582514,Kostoľany nad Hornádom,2005,U11002,Kindergartens in total - children,41
SK0426582514,Kostoľany nad Hornádom,2005,U11020,Kindergartens - state,1
SK0426582514,Kostoľany nad Hornádom,2005,U11021,Kindergartens - state - children,41
SK0426582514,Kostoľany nad Hornádom,2005,U11022,Kindergartens - state - classes,2
SK0426582514,Kostoľany nad Hornádom,2005,U11023,Kindergartens - state - teachers,4
SK0426582514,Kostoľany nad Hornádom,2005,U11300,Church kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2005,U11301,Church kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2005,U11302,Church kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2005,U11303,Church kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2005,U11400,Private kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2005,U11401,Private kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2005,U11402,Private kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2005,U11403,Private kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2000,U11001,Kindergartens in total,0
SK0426582514,Kostoľany nad Hornádom,2000,U11002,Kindergartens in total - children,0
SK0426582514,Kostoľany nad Hornádom,2000,U11020,Kindergartens - state,0
SK0426582514,Kostoľany nad Hornádom,2000,U11021,Kindergartens - state - children,0
SK0426582514,Kostoľany nad Hornádom,2000,U11022,Kindergartens - state - classes,0
SK0426582514,Kostoľany nad Hornádom,2000,U11023,Kindergartens - state - teachers,0
SK0426582514,Kostoľany nad Hornádom,2000,U11300,Church kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2000,U11301,Church kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2000,U11302,Church kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2000,U11303,Church kindergartens - teachers,0
SK0426582514,Kostoľany nad Hornádom,2000,U11400,Private kindergartens,0
SK0426582514,Kostoľany nad Hornádom,2000,U11401,Private kindergartens - children,0
SK0426582514,Kostoľany nad Hornádom,2000,U11402,Private kindergartens - classes,0
SK0426582514,Kostoľany nad Hornádom,2000,U11403,Private kindergartens - teachers,0
SK042B528439,Kožuchov,2020,U11001,Kindergartens in total,0
SK042B528439,Kožuchov,2020,U11002,Kindergartens in total - children,0
SK042B528439,Kožuchov,2020,U11020,Kindergartens - state,0
SK042B528439,Kožuchov,2020,U11021,Kindergartens - state - children,0
SK042B528439,Kožuchov,2020,U11022,Kindergartens - state - classes,0
SK042B528439,Kožuchov,2020,U11023,Kindergartens - state - teachers,0
SK042B528439,Kožuchov,2020,U11300,Church kindergartens,0
SK042B528439,Kožuchov,2020,U11301,Church kindergartens - children,0
SK042B528439,Kožuchov,2020,U11302,Church kindergartens - classes,0
SK042B528439,Kožuchov,2020,U11303,Church kindergartens - teachers,0
SK042B528439,Kožuchov,2020,U11400,Private kindergartens,0
SK042B528439,Kožuchov,2020,U11401,Private kindergartens - children,0
SK042B528439,Kožuchov,2020,U11402,Private kindergartens - classes,0
SK042B528439,Kožuchov,2020,U11403,Private kindergartens - teachers,0
SK042B528439,Kožuchov,2015,U11001,Kindergartens in total,0
SK042B528439,Kožuchov,2015,U11002,Kindergartens in total - children,0
SK042B528439,Kožuchov,2015,U11020,Kindergartens - state,0
SK042B528439,Kožuchov,2015,U11021,Kindergartens - state - children,0
SK042B528439,Kožuchov,2015,U11022,Kindergartens - state - classes,0
SK042B528439,Kožuchov,2015,U11023,Kindergartens - state - teachers,0
SK042B528439,Kožuchov,2015,U11300,Church kindergartens,0
SK042B528439,Kožuchov,2015,U11301,Church kindergartens - children,0
SK042B528439,Kožuchov,2015,U11302,Church kindergartens - classes,0
SK042B528439,Kožuchov,2015,U11303,Church kindergartens - teachers,0
SK042B528439,Kožuchov,2015,U11400,Private kindergartens,0
SK042B528439,Kožuchov,2015,U11401,Private kindergartens - children,0
SK042B528439,Kožuchov,2015,U11402,Private kindergartens - classes,0
SK042B528439,Kožuchov,2015,U11403,Private kindergartens - teachers,0
SK042B528439,Kožuchov,2010,U11001,Kindergartens in total,0
SK042B528439,Kožuchov,2010,U11002,Kindergartens in total - children,0
SK042B528439,Kožuchov,2010,U11020,Kindergartens - state,0
SK042B528439,Kožuchov,2010,U11021,Kindergartens - state - children,0
SK042B528439,Kožuchov,2010,U11022,Kindergartens - state - classes,0
SK042B528439,Kožuchov,2010,U11023,Kindergartens - state - teachers,0
SK042B528439,Kožuchov,2010,U11300,Church kindergartens,0
SK042B528439,Kožuchov,2010,U11301,Church kindergartens - children,0
SK042B528439,Kožuchov,2010,U11302,Church kindergartens - classes,0
SK042B528439,Kožuchov,2010,U11303,Church kindergartens - teachers,0
SK042B528439,Kožuchov,2010,U11400,Private kindergartens,0
SK042B528439,Kožuchov,2010,U11401,Private kindergartens - children,0
SK042B528439,Kožuchov,2010,U11402,Private kindergartens - classes,0
SK042B528439,Kožuchov,2010,U11403,Private kindergartens - teachers,0
SK042B528439,Kožuchov,2005,U11001,Kindergartens in total,0
SK042B528439,Kožuchov,2005,U11002,Kindergartens in total - children,0
SK042B528439,Kožuchov,2005,U11020,Kindergartens - state,0
SK042B528439,Kožuchov,2005,U11021,Kindergartens - state - children,0
SK042B528439,Kožuchov,2005,U11022,Kindergartens - state - classes,0
SK042B528439,Kožuchov,2005,U11023,Kindergartens - state - teachers,0
SK042B528439,Kožuchov,2005,U11300,Church kindergartens,0
SK042B528439,Kožuchov,2005,U11301,Church kindergartens - children,0
SK042B528439,Kožuchov,2005,U11302,Church kindergartens - classes,0
SK042B528439,Kožuchov,2005,U11303,Church kindergartens - teachers,0
SK042B528439,Kožuchov,2005,U11400,Private kindergartens,0
SK042B528439,Kožuchov,2005,U11401,Private kindergartens - children,0
SK042B528439,Kožuchov,2005,U11402,Private kindergartens - classes,0
SK042B528439,Kožuchov,2005,U11403,Private kindergartens - teachers,0
SK042B528439,Kožuchov,2000,U11001,Kindergartens in total,0
SK042B528439,Kožuchov,2000,U11002,Kindergartens in total - children,0
SK042B528439,Kožuchov,2000,U11020,Kindergartens - state,0
SK042B528439,Kožuchov,2000,U11021,Kindergartens - state - children,0
SK042B528439,Kožuchov,2000,U11022,Kindergartens - state - classes,0
SK042B528439,Kožuchov,2000,U11023,Kindergartens - state - teachers,0
SK042B528439,Kožuchov,2000,U11300,Church kindergartens,0
SK042B528439,Kožuchov,2000,U11301,Church kindergartens - children,0
SK042B528439,Kožuchov,2000,U11302,Church kindergartens - classes,0
SK042B528439,Kožuchov,2000,U11303,Church kindergartens - teachers,0
SK042B528439,Kožuchov,2000,U11400,Private kindergartens,0
SK042B528439,Kožuchov,2000,U11401,Private kindergartens - children,0
SK042B528439,Kožuchov,2000,U11402,Private kindergartens - classes,0
SK042B528439,Kožuchov,2000,U11403,Private kindergartens - teachers,0
SK042B528471,Kuzmice,2020,U11001,Kindergartens in total,0
SK042B528471,Kuzmice,2020,U11002,Kindergartens in total - children,0
SK042B528471,Kuzmice,2020,U11020,Kindergartens - state,0
SK042B528471,Kuzmice,2020,U11021,Kindergartens - state - children,0
SK042B528471,Kuzmice,2020,U11022,Kindergartens - state - classes,0
SK042B528471,Kuzmice,2020,U11023,Kindergartens - state - teachers,0
SK042B528471,Kuzmice,2020,U11302,Church kindergartens - classes,0
SK042B528471,Kuzmice,2020,U11303,Church kindergartens - teachers,0
SK042B528471,Kuzmice,2020,U11400,Private kindergartens,0
SK042B528471,Kuzmice,2020,U11401,Private kindergartens - children,0
SK042B528471,Kuzmice,2020,U11402,Private kindergartens - classes,0
SK042B528471,Kuzmice,2020,U11403,Private kindergartens - teachers,0
SK042B528471,Kuzmice,2015,U11001,Kindergartens in total,1
SK042B528471,Kuzmice,2015,U11002,Kindergartens in total - children,40
SK042B528471,Kuzmice,2015,U11020,Kindergartens - state,1
SK042B528471,Kuzmice,2015,U11021,Kindergartens - state - children,40
SK042B528471,Kuzmice,2015,U11022,Kindergartens - state - classes,2
SK042B528471,Kuzmice,2015,U11023,Kindergartens - state - teachers,4
SK042B528471,Kuzmice,2015,U11300,Church kindergartens,0
SK042B528471,Kuzmice,2015,U11301,Church kindergartens - children,0
SK042B528471,Kuzmice,2015,U11302,Church kindergartens - classes,0
SK042B528471,Kuzmice,2015,U11303,Church kindergartens - teachers,0
SK042B528471,Kuzmice,2015,U11400,Private kindergartens,0
SK042B528471,Kuzmice,2015,U11401,Private kindergartens - children,0
SK042B528471,Kuzmice,2015,U11402,Private kindergartens - classes,0
SK042B528471,Kuzmice,2015,U11403,Private kindergartens - teachers,0
SK042B528471,Kuzmice,2010,U11001,Kindergartens in total,1
SK042B528471,Kuzmice,2010,U11002,Kindergartens in total - children,32
SK042B528471,Kuzmice,2010,U11020,Kindergartens - state,1
SK042B528471,Kuzmice,2010,U11021,Kindergartens - state - children,32
SK042B528471,Kuzmice,2010,U11022,Kindergartens - state - classes,2
SK042B528471,Kuzmice,2010,U11023,Kindergartens - state - teachers,3
SK042B528471,Kuzmice,2010,U11300,Church kindergartens,0
SK042B528471,Kuzmice,2010,U11301,Church kindergartens - children,0
SK042B528471,Kuzmice,2010,U11302,Church kindergartens - classes,0
SK042B528471,Kuzmice,2010,U11303,Church kindergartens - teachers,0
SK042B528471,Kuzmice,2010,U11400,Private kindergartens,0
SK042B528471,Kuzmice,2010,U11401,Private kindergartens - children,0
SK042B528471,Kuzmice,2010,U11402,Private kindergartens - classes,0
SK042B528471,Kuzmice,2010,U11403,Private kindergartens - teachers,0
SK042B528471,Kuzmice,2005,U11001,Kindergartens in total,1
SK042B528471,Kuzmice,2005,U11002,Kindergartens in total - children,40
SK042B528471,Kuzmice,2005,U11020,Kindergartens - state,1
SK042B528471,Kuzmice,2005,U11021,Kindergartens - state - children,40
SK042B528471,Kuzmice,2005,U11022,Kindergartens - state - classes,2
SK042B528471,Kuzmice,2005,U11023,Kindergartens - state - teachers,5
SK042B528471,Kuzmice,2005,U11300,Church kindergartens,0
SK042B528471,Kuzmice,2005,U11301,Church kindergartens - children,0
SK042B528471,Kuzmice,2005,U11302,Church kindergartens - classes,0
SK042B528471,Kuzmice,2005,U11303,Church kindergartens - teachers,0
SK042B528471,Kuzmice,2005,U11400,Private kindergartens,0
SK042B528471,Kuzmice,2005,U11401,Private kindergartens - children,0
SK042B528471,Kuzmice,2005,U11402,Private kindergartens - classes,0
SK042B528471,Kuzmice,2005,U11403,Private kindergartens - teachers,0
SK042B528471,Kuzmice,2000,U11001,Kindergartens in total,1
SK042B528471,Kuzmice,2000,U11002,Kindergartens in total - children,38
SK042B528471,Kuzmice,2000,U11020,Kindergartens - state,1
SK042B528471,Kuzmice,2000,U11021,Kindergartens - state - children,38
SK042B528471,Kuzmice,2000,U11022,Kindergartens - state - classes,2
SK042B528471,Kuzmice,2000,U11023,Kindergartens - state - teachers,4
SK042B528471,Kuzmice,2000,U11300,Church kindergartens,0
SK042B528471,Kuzmice,2000,U11301,Church kindergartens - children,0
SK042B528471,Kuzmice,2000,U11302,Church kindergartens - classes,0
SK042B528471,Kuzmice,2000,U11303,Church kindergartens - teachers,0
SK042B528471,Kuzmice,2000,U11400,Private kindergartens,0
SK042B528471,Kuzmice,2000,U11401,Private kindergartens - children,0
SK042B528471,Kuzmice,2000,U11402,Private kindergartens - classes,0
SK042B528471,Kuzmice,2000,U11403,Private kindergartens - teachers,0
SK0426521639,Kysak,2020,U11001,Kindergartens in total,1
SK0426521639,Kysak,2020,U11002,Kindergartens in total - children,58
SK0426521639,Kysak,2020,U11020,Kindergartens - state,1
SK0426521639,Kysak,2020,U11021,Kindergartens - state - children,58
SK0426521639,Kysak,2020,U11022,Kindergartens - state - classes,4
SK0426521639,Kysak,2020,U11023,Kindergartens - state - teachers,7
SK0426521639,Kysak,2020,U11300,Church kindergartens,0
SK0426521639,Kysak,2020,U11301,Church kindergartens - children,0
SK0426521639,Kysak,2020,U11302,Church kindergartens - classes,0
SK0426521639,Kysak,2020,U11303,Church kindergartens - teachers,0
SK0426521639,Kysak,2020,U11400,Private kindergartens,0
SK0426521639,Kysak,2020,U11401,Private kindergartens - children,0
SK0426521639,Kysak,2020,U11402,Private kindergartens - classes,0
SK0426521639,Kysak,2020,U11403,Private kindergartens - teachers,0
SK0426521639,Kysak,2015,U11001,Kindergartens in total,1
SK0426521639,Kysak,2015,U11002,Kindergartens in total - children,45
SK0426521639,Kysak,2015,U11020,Kindergartens - state,1
SK0426521639,Kysak,2015,U11021,Kindergartens - state - children,45
SK0426521639,Kysak,2015,U11022,Kindergartens - state - classes,3
SK0426521639,Kysak,2015,U11023,Kindergartens - state - teachers,6
SK0426521639,Kysak,2015,U11300,Church kindergartens,0
SK0426521639,Kysak,2015,U11301,Church kindergartens - children,0
SK0426521639,Kysak,2015,U11302,Church kindergartens - classes,0
SK0426521639,Kysak,2015,U11303,Church kindergartens - teachers,0
SK0426521639,Kysak,2015,U11400,Private kindergartens,0
SK0426521639,Kysak,2015,U11401,Private kindergartens - children,0
SK0426521639,Kysak,2015,U11402,Private kindergartens - classes,0
SK0426521639,Kysak,2015,U11403,Private kindergartens - teachers,0
SK0426521639,Kysak,2010,U11001,Kindergartens in total,1
SK0426521639,Kysak,2010,U11002,Kindergartens in total - children,34
SK0426521639,Kysak,2010,U11020,Kindergartens - state,1
SK0426521639,Kysak,2010,U11021,Kindergartens - state - children,34
SK0426521639,Kysak,2010,U11022,Kindergartens - state - classes,2
SK0426521639,Kysak,2010,U11023,Kindergartens - state - teachers,4
SK0426521639,Kysak,2010,U11300,Church kindergartens,0
SK0426521639,Kysak,2010,U11301,Church kindergartens - children,0
SK0426521639,Kysak,2010,U11302,Church kindergartens - classes,0
SK0426521639,Kysak,2010,U11303,Church kindergartens - teachers,0
SK0426521639,Kysak,2010,U11400,Private kindergartens,0
SK0426521639,Kysak,2010,U11401,Private kindergartens - children,0
SK0426521639,Kysak,2010,U11402,Private kindergartens - classes,0
SK0426521639,Kysak,2010,U11403,Private kindergartens - teachers,0
SK0426521639,Kysak,2005,U11001,Kindergartens in total,1
SK0426521639,Kysak,2005,U11002,Kindergartens in total - children,44
SK0426521639,Kysak,2005,U11020,Kindergartens - state,1
SK0426521639,Kysak,2005,U11021,Kindergartens - state - children,44
SK0426521639,Kysak,2005,U11022,Kindergartens - state - classes,2
SK0426521639,Kysak,2005,U11023,Kindergartens - state - teachers,4
SK0426521639,Kysak,2005,U11300,Church kindergartens,0
SK0426521639,Kysak,2005,U11301,Church kindergartens - children,0
SK0426521639,Kysak,2005,U11302,Church kindergartens - classes,0
SK0426521639,Kysak,2005,U11303,Church kindergartens - teachers,0
SK0426521639,Kysak,2005,U11400,Private kindergartens,0
SK0426521639,Kysak,2005,U11401,Private kindergartens - children,0
SK0426521639,Kysak,2005,U11402,Private kindergartens - classes,0
SK0426521639,Kysak,2005,U11403,Private kindergartens - teachers,0
SK0426521639,Kysak,2000,U11001,Kindergartens in total,1
SK0426521639,Kysak,2000,U11002,Kindergartens in total - children,37
SK0426521639,Kysak,2000,U11020,Kindergartens - state,1
SK0426521639,Kysak,2000,U11021,Kindergartens - state - children,37
SK0426521639,Kysak,2000,U11022,Kindergartens - state - classes,2
SK0426521639,Kysak,2000,U11023,Kindergartens - state - teachers,4
SK0426521639,Kysak,2000,U11300,Church kindergartens,0
SK0426521639,Kysak,2000,U11301,Church kindergartens - children,0
SK0426521639,Kysak,2000,U11302,Church kindergartens - classes,0
SK0426521639,Kysak,2000,U11303,Church kindergartens - teachers,0
SK0426521639,Kysak,2000,U11400,Private kindergartens,0
SK0426521639,Kysak,2000,U11401,Private kindergartens - children,0
SK0426521639,Kysak,2000,U11402,Private kindergartens - classes,0
SK0426521639,Kysak,2000,U11403,Private kindergartens - teachers,0
SK042B528480,Kysta,2020,U11001,Kindergartens in total,0
SK042B528480,Kysta,2020,U11002,Kindergartens in total - children,0
SK042B528480,Kysta,2020,U11020,Kindergartens - state,0
SK042B528480,Kysta,2020,U11021,Kindergartens - state - children,0
SK042B528480,Kysta,2020,U11022,Kindergartens - state - classes,0
SK042B528480,Kysta,2020,U11023,Kindergartens - state - teachers,0
SK042B528480,Kysta,2020,U11300,Church kindergartens,0
SK042B528480,Kysta,2020,U11301,Church kindergartens - children,0
SK042B528480,Kysta,2020,U11302,Church kindergartens - classes,0
SK042B528480,Kysta,2020,U11303,Church kindergartens - teachers,0
SK042B528480,Kysta,2020,U11400,Private kindergartens,0
SK042B528480,Kysta,2020,U11401,Private kindergartens - children,0
SK042B528480,Kysta,2020,U11402,Private kindergartens - classes,0
SK042B528480,Kysta,2020,U11403,Private kindergartens - teachers,0
SK042B528480,Kysta,2015,U11001,Kindergartens in total,0
SK042B528480,Kysta,2015,U11002,Kindergartens in total - children,0
SK042B528480,Kysta,2015,U11020,Kindergartens - state,0
SK042B528480,Kysta,2015,U11021,Kindergartens - state - children,0
SK042B528480,Kysta,2015,U11022,Kindergartens - state - classes,0
SK042B528480,Kysta,2015,U11023,Kindergartens - state - teachers,0
SK042B528480,Kysta,2015,U11300,Church kindergartens,0
SK042B528480,Kysta,2015,U11301,Church kindergartens - children,0
SK042B528480,Kysta,2015,U11302,Church kindergartens - classes,0
SK042B528480,Kysta,2015,U11303,Church kindergartens - teachers,0
SK042B528480,Kysta,2015,U11400,Private kindergartens,0
SK042B528480,Kysta,2015,U11401,Private kindergartens - children,0
SK042B528480,Kysta,2015,U11402,Private kindergartens - classes,0
SK042B528480,Kysta,2015,U11403,Private kindergartens - teachers,0
SK042B528480,Kysta,2010,U11001,Kindergartens in total,0
SK042B528480,Kysta,2010,U11002,Kindergartens in total - children,0
SK042B528480,Kysta,2010,U11020,Kindergartens - state,0
SK042B528480,Kysta,2010,U11021,Kindergartens - state - children,0
SK042B528480,Kysta,2010,U11022,Kindergartens - state - classes,0
SK042B528480,Kysta,2010,U11023,Kindergartens - state - teachers,0
SK042B528480,Kysta,2010,U11300,Church kindergartens,0
SK042B528480,Kysta,2010,U11301,Church kindergartens - children,0
SK042B528480,Kysta,2010,U11302,Church kindergartens - classes,0
SK042B528480,Kysta,2010,U11303,Church kindergartens - teachers,0
SK042B528480,Kysta,2010,U11400,Private kindergartens,0
SK042B528480,Kysta,2010,U11401,Private kindergartens - children,0
SK042B528480,Kysta,2010,U11402,Private kindergartens - classes,0
SK042B528480,Kysta,2010,U11403,Private kindergartens - teachers,0
SK042B528480,Kysta,2005,U11001,Kindergartens in total,1
SK042B528480,Kysta,2005,U11002,Kindergartens in total - children,8
SK042B528480,Kysta,2005,U11020,Kindergartens - state,1
SK042B528480,Kysta,2005,U11021,Kindergartens - state - children,8
SK042B528480,Kysta,2005,U11022,Kindergartens - state - classes,1
SK042B528480,Kysta,2005,U11023,Kindergartens - state - teachers,1
SK042B528480,Kysta,2005,U11300,Church kindergartens,0
SK042B528480,Kysta,2005,U11301,Church kindergartens - children,0
SK042B528480,Kysta,2005,U11302,Church kindergartens - classes,0
SK042B528480,Kysta,2005,U11303,Church kindergartens - teachers,0
SK042B528480,Kysta,2005,U11400,Private kindergartens,0
SK042B528480,Kysta,2005,U11401,Private kindergartens - children,0
SK042B528480,Kysta,2005,U11402,Private kindergartens - classes,0
SK042B528480,Kysta,2005,U11403,Private kindergartens - teachers,0
SK042B528480,Kysta,2000,U11001,Kindergartens in total,1
SK042B528480,Kysta,2000,U11002,Kindergartens in total - children,12
SK042B528480,Kysta,2000,U11020,Kindergartens - state,1
SK042B528480,Kysta,2000,U11021,Kindergartens - state - children,12
SK042B528480,Kysta,2000,U11022,Kindergartens - state - classes,1
SK042B528480,Kysta,2000,U11023,Kindergartens - state - teachers,1
SK042B528480,Kysta,2000,U11300,Church kindergartens,0
SK042B528480,Kysta,2000,U11301,Church kindergartens - children,0
SK042B528480,Kysta,2000,U11302,Church kindergartens - classes,0
SK042B528480,Kysta,2000,U11303,Church kindergartens - teachers,0
SK042B528480,Kysta,2000,U11400,Private kindergartens,0
SK042B528480,Kysta,2000,U11401,Private kindergartens - children,0
SK042B528480,Kysta,2000,U11402,Private kindergartens - classes,0
SK042B528480,Kysta,2000,U11403,Private kindergartens - teachers,0
SK042B528498,Ladmovce,2020,U11001,Kindergartens in total,1
SK042B528498,Ladmovce,2020,U11002,Kindergartens in total - children,7
SK042B528498,Ladmovce,2020,U11020,Kindergartens - state,1
SK042B528498,Ladmovce,2020,U11021,Kindergartens - state - children,7
SK042B528498,Ladmovce,2020,U11022,Kindergartens - state - classes,1
