size_cat,ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
micro,2,0,10890,112,599883,803,8,1838267,52355683,2120989739,"Adabra, s.r.o.",Košice - mestská časť Sídlisko KVP,Trieda KVP 1,4023,07/04/2020,18/04/2019,FALSE,SUSR,04/06/2019 02:07,12/05/2020 20:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10890,112,599883,803,8,1838026,51845296,NULL,MEAT&FOOD s.r.o.,Košice - mestská časť Sídlisko KVP,Trieda KVP 1,4023,11/05/2020,16/04/2019,FALSE,SUSR,04/06/2019 02:07,12/05/2020 19:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
medium,2,12,10710,112,599883,803,8,224753,36203939,2020043146,"UNI, spol. s r.o.",Košice - mestská časť Sídlisko KVP,Bauerova 1,4023,06/09/2017,29/01/2001,FALSE,SUSR,17/05/2016 20:52,07/09/2017 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,50-99 zamestnancov,50-99 employees,Súkromné tuzemské,Private inland,50,99,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,1,10820,101,599883,803,8,1679713,50003186,NULL,Mgr. Zuzana Forraiová,Košice - mestská časť Sídlisko KVP,Dénešova 1144/55,4023,05/02/2019,01/12/2015,FALSE,SUSR,07/03/2017 02:11,06/02/2019 03:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,"Výroba kakaa,čokolády","Manuf.of cocoa,chochol.",0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10890,101,599883,803,8,1950958,53307861,NULL,Halyna Kustro,Košice - mestská časť Sídlisko KVP,Trieda KVP 3111/1,4023,08/01/2021,09/10/2020,FALSE,SUSR,09/01/2021 07:29,09/01/2021 07:29,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Zahraničné,Foreign,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10890,101,599883,803,8,1950865,53227689,NULL,Lesia Kolochavyn,Košice - mestská časť Sídlisko KVP,Trieda KVP 3111/1,4023,08/01/2021,08/10/2020,FALSE,SUSR,09/01/2021 07:28,09/01/2021 07:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Zahraničné,Foreign,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599883,803,8,1938154,53315391,NULL,NUTRIC s. r. o.,Košice - mestská časť Sídlisko KVP,Bauerova 1205/7,4023,04/11/2020,10/10/2020,FALSE,SUSR,05/11/2020 02:21,05/11/2020 02:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,10890,112,599883,803,8,1672558,50656660,2120428002,ONLINEFIT s.r.o.,Košice - mestská časť Sídlisko KVP,Cottbuská 10,4023,30/10/2020,04/01/2017,FALSE,SUSR,10/02/2017 08:37,31/10/2020 06:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10910,112,599883,803,8,1823059,52179206,2120920450,World Field s.r.o.,Košice - mestská časť Sídlisko KVP,Titogradská 1397/6,4023,25/03/2020,29/01/2019,FALSE,SUSR,07/03/2019 02:11,12/05/2020 19:48,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,101,599883,803,8,1801722,32475179,NULL,MVDr.Milan Moczo,Košice - mestská časť Sídlisko KVP,Hemerkova 1308/13,4023,05/11/2018,23/08/2018,FALSE,SUSR,06/11/2018 02:12,06/11/2018 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599883,803,8,1790031,51862719,2120812474,MOANA AGENCY s.r.o.,Košice - mestská časť Sídlisko KVP,Húskova 1291/59,4023,04/03/2019,01/08/2018,FALSE,SUSR,05/09/2018 02:08,04/03/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,4,10910,112,599883,803,8,1755479,51654253,2120740391,ToMis s.r.o.,Košice - mestská časť Sídlisko KVP,Jasuschova 2,4023,07/04/2020,13/04/2018,FALSE,SUSR,10/05/2018 02:35,12/05/2020 20:25,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,10890,112,599883,803,8,1710848,50951459,2120538607,ZDRAVÝ ŠTÝL s. r. o.,Košice - mestská časť Sídlisko KVP,Húskova 1287/33,4023,09/05/2018,16/06/2017,FALSE,SUSR,02/08/2017 20:48,10/05/2018 02:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
small,2,6,10710,101,599883,803,8,43316,32459556,1020636045,Ing. Danica Špavelková,Košice - mestská časť Sídlisko KVP,Hemerkova 32,4023,30/10/2020,26/07/1993,FALSE,SUSR,17/05/2016 20:43,31/10/2020 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Výroba chleba,Manufacture of bread,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10730,112,599824,805,8,215890,36208141,2020042145,"IPM CAPITAL, s.r.o.",Košice - mestská časť Juh,Južná trieda 4B,4001,11/05/2020,10/07/2001,FALSE,SUSR,17/05/2016 20:52,12/05/2020 20:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba cestovín,Manufacture of macaroni,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,1,10850,101,599824,805,8,673667,35354224,1030038812,Irena Beňaková - BENA,Košice - mestská časť Juh,Staničná 15,4001,31/07/2017,12/07/1991,FALSE,SUSR,17/05/2016 21:00,01/08/2017 12:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník,Entrepreneur,"Výroba pokrmov,jedla",Manuf.of prepared meals,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10850,112,599824,805,8,1662369,50516302,2120371286,URUMBU s. r. o.,Košice - mestská časť Juh,Južná trieda 82,4001,30/10/2020,01/10/2016,FALSE,SUSR,10/11/2016 02:17,31/10/2020 06:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,"Výroba pokrmov,jedla",Manuf.of prepared meals,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,112,599824,805,8,1857555,52409961,2121031187,Záviny s. r. o.,Košice - mestská časť Juh,Perlová 1,4001,29/10/2020,14/06/2019,FALSE,SUSR,06/08/2019 02:40,29/10/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10910,112,599824,805,8,378273,36462896,2020027449,"PNZ, s.r.o.",Košice - mestská časť Juh,Mudroňova 31,4001,08/01/2018,13/09/1999,FALSE,SUSR,17/05/2016 22:25,09/01/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10610,112,599824,805,8,1203184,46569341,2023458954,NAFA FOOD s.r.o.,Košice - mestská časť Juh,Jazerná 1,4012,31/07/2017,28/02/2012,FALSE,SUSR,17/05/2016 23:26,01/08/2017 16:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výr.mlynských výrobkov,Man.of grain mill prod.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,"Manufacture of grain mill products, starches and starch products",C10.6,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
small,2,6,10710,112,599824,805,8,1731818,51197197,2120643448,Domáca pekáreň s.r.o.,Košice - mestská časť Juh,Perlová 1,4001,07/04/2020,15/11/2017,FALSE,SUSR,07/12/2017 02:08,12/05/2020 20:25,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10910,112,599824,805,8,1922171,53180542,NULL,výživa zvierat & human sk s.r.o.,Košice - mestská časť Juh,Rázusova 3764/49,4001,10/08/2020,18/07/2020,FALSE,SUSR,11/08/2020 02:33,11/08/2020 02:33,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,10850,112,599824,805,8,1694421,50835921,2120492440,"Mazver, s.r.o.",Košice - mestská časť Juh,Južná trieda 4B,4001,07/12/2020,14/04/2017,FALSE,SUSR,17/05/2017 02:09,08/12/2020 02:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,"Výroba pokrmov,jedla",Manuf.of prepared meals,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,102,599824,805,8,9309,10823328,1030714531,Ladislav Medvec - MXM-ELEKTRONIX,Košice - mestská časť Juh,Šoltésova 38,4001,31/07/2017,10/10/1990,FALSE,SUSR,17/05/2016 20:37,01/08/2017 02:06,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník v OR,Entrepreneur in BR,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,112,599824,805,8,168191,31727425,2020966167,"LEMON, s.r.o. v likvidácii",Košice - mestská časť Juh,Rázusova 1,4001,31/07/2017,15/05/1996,FALSE,SUSR,17/05/2016 20:50,01/08/2017 06:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,111,599824,805,8,169626,31659489,2020629193,B & T v.o.s. Košice,Košice - mestská časť Juh,Južná trieda 74,4001,31/07/2017,06/10/1992,FALSE,SUSR,17/05/2016 20:51,01/08/2017 06:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Ver. obch. spol.,Public commercial comp.,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,1,10520,101,599824,805,8,292062,14306425,1020646704,Eva Vašková - MAMBA,Košice - mestská časť Juh,Kupeckého 41,4001,06/05/2019,22/04/1988,FALSE,SUSR,17/05/2016 20:53,07/05/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník,Entrepreneur,Výroba zmrzliny,Manufacture of ice cream,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of dairy products,C10.5,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,102,599824,805,8,293582,17227500,1020649355,Ing. Peter Czilling ELPROMaR,Košice - mestská časť Juh,Požiarnická 6,4001,31/07/2017,16/08/1991,FALSE,SUSR,17/05/2016 20:53,01/09/2019 16:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník v OR,Entrepreneur in BR,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10710,112,599824,805,8,300966,17077222,2020490637,"SUJAPEX, spol. s r.o., Košice v likvidácii",Košice - mestská časť Juh,Južná trieda 48,4001,31/07/2017,02/05/1991,FALSE,SUSR,17/05/2016 20:53,01/08/2017 07:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba chleba,Manufacture of bread,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of bakery and farinaceous products,C10.7,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
small,2,6,10910,112,599824,805,8,316366,43898327,2022519477,HUMAC s.r.o.,Košice - mestská časť Juh,Werferova 1,4001,30/10/2020,21/01/2008,FALSE,SUSR,17/05/2016 20:54,31/10/2020 02:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,10-19 zamestnancov,10-19 employees,Súkromné tuzemské,Private inland,10,19,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10910,112,599824,805,8,385518,36194573,2020042893,Tech CUBE s.r.o.,Košice - mestská časť Juh,Južná trieda 2/A,4323,31/07/2017,11/11/1999,FALSE,SUSR,17/05/2016 20:55,01/08/2017 08:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,465361,36202312,2020047315,"WAHU, spol. s r.o.",Košice - mestská časť Juh,Turgenevova 12,4001,14/02/2018,21/11/2000,FALSE,SUSR,17/05/2016 20:56,15/02/2018 02:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10850,112,599824,805,8,791743,44804946,2022854779,"RBRH, s.r.o.",Košice - mestská časť Juh,Južná trieda 66,4001,31/07/2017,08/06/2009,FALSE,SUSR,17/05/2016 21:02,01/08/2017 14:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,"Výroba pokrmov,jedla",Manuf.of prepared meals,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10820,112,599824,805,8,1101620,46246541,2023316603,"Prendo, s.r.o.",Košice - mestská časť Juh,Nerudova 14,4001,31/07/2017,23/07/2011,FALSE,SUSR,17/05/2016 21:04,01/08/2017 15:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,"Výroba kakaa,čokolády","Manuf.of cocoa,chochol.",nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10910,112,599824,805,8,1932583,53276108,NULL,HPJstables s.r.o.,Košice - mestská časť Juh,Južná Trieda 4B,4001,30/10/2020,10/09/2020,FALSE,SUSR,31/10/2020 06:55,31/10/2020 06:55,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba krmív hosp.zvier.,Man.of feeds for farm.an,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of prepared animal feeds,C10.9,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1801597,51981068,2120855044,"az-brand s.r.o., v likvidácii",Košice - mestská časť Juh,Južná trieda 4B,4001,07/12/2020,06/10/2018,FALSE,SUSR,06/11/2018 02:12,08/12/2020 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1909657,53061900,NULL,"Pro Arxvita, s.r.o.",Košice - mestská časť Juh,Werferova 6,4011,07/12/2020,06/05/2020,FALSE,SUSR,10/06/2020 02:12,08/12/2020 02:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10510,112,599824,805,8,1828030,52159272,2120939315,"KORAD, s.r.o.",Košice - mestská časť Juh,Jánošíkova 2346/1,4001,28/03/2020,26/02/2019,FALSE,SUSR,05/04/2019 02:13,12/05/2020 20:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Prevádzka mliekarní,Operation of dairies,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of dairy products,C10.5,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1862279,52585131,2121074824,MMPB s.r.o.,Košice - mestská časť Juh,Palackého 1,4001,05/05/2020,16/08/2019,FALSE,SUSR,05/09/2019 02:09,12/05/2020 20:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1811381,52054616,NULL,Larsen s. r. o.,Košice - mestská časť Juh,Južná trieda 4B,4001,07/12/2020,24/11/2018,FALSE,SUSR,10/01/2019 10:30,08/12/2020 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1810965,52056678,NULL,Charissa s. r. o.,Košice - mestská časť Juh,Južná trieda 4B,4001,07/12/2020,28/11/2018,FALSE,SUSR,10/01/2019 10:27,08/12/2020 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,10890,112,599824,805,8,1860141,52589676,2121075451,Mr-willy s. r. o.,Košice - mestská časť Juh,Južná trieda 48,4001,13/10/2020,22/08/2019,FALSE,SUSR,05/09/2019 02:08,14/10/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,10890,422,599824,805,8,1788065,51685515,3120296245,Evgenii Petrovyč Artiukh,Košice - mestská časť Juh,Holubyho 7,4001,30/03/2019,27/07/2018,FALSE,SUSR,05/09/2018 02:06,31/03/2019 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,"Zahranič.osoba,fyzická",Foreign physical person,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Zahraničné,Foreign,1,1,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,10890,112,599824,805,8,1760302,51489121,2120725266,Invima s. r. o.,Košice - mestská časť Juh,Južná trieda 4B,4001,07/12/2020,23/03/2018,FALSE,SUSR,10/05/2018 02:39,08/12/2020 02:32,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba ost.potrav.výr.,Manuf.of oth.food pr.nec,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of other food products,C10.8,C10,Manufacture of food products,C,Manufacturing,NULL,NULL,NULL,NULL
