nace_root_code,nace_root_name,municipality_id,district_id,region_id,municipality,district_name,region_name,tvc_network,zemp_geopark,se,nw,n,min_emp,max_emp
O,Public administration and defence; compulsory social security,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,522015,806,8,Slanská Huta,Košice - okolie,Košický kraj,False,False,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,522023,806,8,Slanské Nové Mesto,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,1,10,19
O,Public administration and defence; compulsory social security,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,1,3,4
O,Public administration and defence; compulsory social security,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,1,50,99
O,Public administration and defence; compulsory social security,522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,5,9
O,Public administration and defence; compulsory social security,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,522201,806,8,Vyšný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528226,811,8,Byšta,Trebišov,Košický kraj,False,True,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,1,2,2
O,Public administration and defence; compulsory social security,528358,811,8,Egreš,Trebišov,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,513831,811,8,Klin nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,528439,811,8,Kožuchov,Trebišov,Košický kraj,False,False,True,NULL,1,2,2
O,Public administration and defence; compulsory social security,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,528498,811,8,Ladmovce,Trebišov,Košický kraj,True,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,528528,811,8,Luhyňa,Trebišov,Košický kraj,False,True,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,528706,811,8,Rad,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,1,50,99
O,Public administration and defence; compulsory social security,528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,4,285,416
O,Public administration and defence; compulsory social security,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,513806,811,8,Veľká Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,543993,811,8,Zemplín,Trebišov,Košický kraj,True,True,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,544043,811,8,Zemplínsky Branč,Trebišov,Košický kraj,False,False,True,NULL,1,3,4
P,Education,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,1,0,0
P,Education,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,4,2,2
P,Education,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,116,2009,3876
P,Education,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,211,2492,4732
P,Education,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,4,3,3
P,Education,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,4,5,5
P,Education,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,3,128,202
P,Education,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,7,31,56
P,Education,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,6,4,4
P,Education,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,0,0
P,Education,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,9,136,262
P,Education,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,75,268,458
P,Education,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,162,889,1523
P,Education,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,15,132,251
P,Education,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,131,1107,1918
P,Education,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,15,48,85
P,Education,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,68,408,729
P,Education,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,0,0
P,Education,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,11,106,204
P,Education,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
P,Education,559831,806,8,Bočiar,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
P,Education,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,3,26,50
P,Education,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,7,58,109
P,Education,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,2,26,50
P,Education,521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,1,2,2
P,Education,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,1,25,49
P,Education,521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
P,Education,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,2,11,20
P,Education,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
P,Education,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
P,Education,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
P,Education,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,4,31,59
P,Education,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,4,32,45
P,Education,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
P,Education,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,25,49
P,Education,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
P,Education,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,1,50,99
P,Education,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,4,6,7
P,Education,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,3,12,21
P,Education,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,11,82,154
P,Education,522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
P,Education,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,3,76,149
P,Education,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,3,25,49
P,Education,528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,2,26,50
P,Education,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,1,25,49
P,Education,528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
P,Education,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,3,31,44
P,Education,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,1,25,49
P,Education,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
P,Education,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,2,26,50
P,Education,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,3,27,51
P,Education,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,2,26,50
P,Education,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,2,26,50
P,Education,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
P,Education,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
P,Education,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,3,36,69
P,Education,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,1,10,19
P,Education,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,8,57,109
P,Education,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,39,668,1235
P,Education,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
P,Education,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
P,Education,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,3,36,69
P,Education,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
Q,Human health and social work activities,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,1,2,2
Q,Human health and social work activities,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1,0,0
Q,Human health and social work activities,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,153,324,486
Q,Human health and social work activities,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,273,1159,1846
Q,Human health and social work activities,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,2,2,2
Q,Human health and social work activities,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,5,4,4
Q,Human health and social work activities,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,1,1
Q,Human health and social work activities,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,14,64,93
Q,Human health and social work activities,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,12,17,19
Q,Human health and social work activities,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,2,6,10
Q,Human health and social work activities,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,17,1018,2025
Q,Human health and social work activities,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,58,107,143
Q,Human health and social work activities,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,177,1280,2386
Q,Human health and social work activities,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,14,178,238
Q,Human health and social work activities,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,163,4676,6785
Q,Human health and social work activities,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,20,41,53
Q,Human health and social work activities,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,40,120,195
Q,Human health and social work activities,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,3,3,3
Q,Human health and social work activities,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,16,124,178
Q,Human health and social work activities,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,4,4,4
Q,Human health and social work activities,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
Q,Human health and social work activities,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,1,0,0
Q,Human health and social work activities,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
Q,Human health and social work activities,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
Q,Human health and social work activities,521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
Q,Human health and social work activities,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,1,2,2
Q,Human health and social work activities,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,2,4,4
Q,Human health and social work activities,518140,806,8,Nižná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,3,12,21
Q,Human health and social work activities,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,2,3,4
Q,Human health and social work activities,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
Q,Human health and social work activities,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,4,7,7
Q,Human health and social work activities,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,2,2
Q,Human health and social work activities,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,3,5,6
Q,Human health and social work activities,522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,3,8,10
Q,Human health and social work activities,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,6,5,5
Q,Human health and social work activities,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,1,2,2
Q,Human health and social work activities,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
Q,Human health and social work activities,528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
Q,Human health and social work activities,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,3,51,100
Q,Human health and social work activities,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,1,2,2
Q,Human health and social work activities,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
Q,Human health and social work activities,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
Q,Human health and social work activities,528498,811,8,Ladmovce,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
Q,Human health and social work activities,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,5,15,24
Q,Human health and social work activities,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,4,34,62
Q,Human health and social work activities,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
Q,Human health and social work activities,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,4,31,59
Q,Human health and social work activities,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
Q,Human health and social work activities,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,1,2,2
Q,Human health and social work activities,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,9,42,60
Q,Human health and social work activities,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,87,834,1457
Q,Human health and social work activities,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,2,5,6
Q,Human health and social work activities,543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,2,2
Q,Human health and social work activities,543993,811,8,Zemplín,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
Q,Human health and social work activities,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
Q,Human health and social work activities,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
Q,Human health and social work activities,544043,811,8,Zemplínsky Branč,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,2,0,0
R,"Arts, entertainment and recreation",598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,8,51,100
R,"Arts, entertainment and recreation",598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,155,57,73
R,"Arts, entertainment and recreation",598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,259,752,1366
R,"Arts, entertainment and recreation",598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,7,0,0
R,"Arts, entertainment and recreation",598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,5,1,1
R,"Arts, entertainment and recreation",598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,15,9,13
R,"Arts, entertainment and recreation",598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,11,4,4
R,"Arts, entertainment and recreation",599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,4,1,1
R,"Arts, entertainment and recreation",599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,19,5,6
R,"Arts, entertainment and recreation",599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,99,39,40
R,"Arts, entertainment and recreation",598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,207,82,97
R,"Arts, entertainment and recreation",599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,26,7,7
R,"Arts, entertainment and recreation",599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,223,317,457
R,"Arts, entertainment and recreation",599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,17,5,6
R,"Arts, entertainment and recreation",599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,68,24,29
R,"Arts, entertainment and recreation",599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,3,0,0
R,"Arts, entertainment and recreation",599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,18,14,23
R,"Arts, entertainment and recreation",521191,806,8,Blažice,Košice - okolie,Košický kraj,False,False,True,NULL,3,0,0
R,"Arts, entertainment and recreation",521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
R,"Arts, entertainment and recreation",521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,18,5,6
R,"Arts, entertainment and recreation",521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,24,2,2
R,"Arts, entertainment and recreation",521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,10,5,5
R,"Arts, entertainment and recreation",521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,5,1,1
R,"Arts, entertainment and recreation",521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
R,"Arts, entertainment and recreation",559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,4,0,0
R,"Arts, entertainment and recreation",521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,6,4,4
R,"Arts, entertainment and recreation",521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,2,1,1
R,"Arts, entertainment and recreation",582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,1,0,0
R,"Arts, entertainment and recreation",521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,7,0,0
R,"Arts, entertainment and recreation",521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,1,0,0
R,"Arts, entertainment and recreation",521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,6,0,0
R,"Arts, entertainment and recreation",521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,3,0,0
R,"Arts, entertainment and recreation",521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,4,1,1
R,"Arts, entertainment and recreation",521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
R,"Arts, entertainment and recreation",522015,806,8,Slanská Huta,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,2,0,0
R,"Arts, entertainment and recreation",559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,5,0,0
R,"Arts, entertainment and recreation",522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,2,1,1
R,"Arts, entertainment and recreation",522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,17,5,5
R,"Arts, entertainment and recreation",522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,0,0
R,"Arts, entertainment and recreation",522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
R,"Arts, entertainment and recreation",528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,3,1,1
