ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
2,2,47710,112,528099,811,8,1715721,51064278,2120585874,Natali Fashion s.r.o.,Trebišov,L. Svobodu 3601/9,7501,05/08/2019,22/08/2017,FALSE,SUSR,07/09/2017 02:47,06/08/2019 02:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Maloobchod s odevmi,Retail of clothing,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale of other goods in specialised stores,G47.7,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,45200,101,528099,811,8,1217145,46650792,1083322746,Róbert Dudič,Trebišov,Kpt. Nálepku 1394/31,7501,04/11/2020,13/04/2012,FALSE,SUSR,17/05/2016 23:28,05/11/2020 02:09,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Oprava motor.vozidiel,Repair of mot.vehicles,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Maintenance and repair of motor vehicles,G45.2,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,47190,112,528099,811,8,1214677,46820370,2023589007,REBUY CAR s.r.o.,Trebišov,M. R. Štefánika 1161,7501,11/05/2020,06/09/2012,FALSE,SUSR,17/05/2016 23:27,12/05/2020 20:37,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,25990,101,528099,811,8,1714868,51075504,NULL,Matej Ramšák ZVARSTEEL,Trebišov,Jablonková 1463/24,7501,06/09/2017,18/08/2017,FALSE,SUSR,07/09/2017 02:47,07/09/2017 02:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,0,25290,112,528099,811,8,151237,31696872,2020507170,"IMKARS, spoločnosť s ručením obmedzeným Trebišov",Trebišov,Ruskovská,7501,29/12/2015,29/09/1994,FALSE,SUSR,17/05/2016 22:02,31/08/2019 07:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba ost.nádrží,Manuf.of oth.met.tanks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,"Manufacture of tanks, reservoirs and containers of metal",C25.2,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,2,86909,112,528099,811,8,648007,36570583,2021721152,ELDM s.r.o.,Trebišov,Cukrovarská 13/24,7501,30/10/2020,29/04/2003,FALSE,SUSR,17/05/2016 22:52,31/10/2020 03:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.zdravotná star.i.n.,Oth.human health act.nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Other human health activities,Q86.9,Q86,Human health activities,Q,Human health and social work activities,NULL,NULL,NULL,NULL
2,5,47190,112,528099,811,8,111253,36598020,2022066244,Pharm - bes s.r.o.,Trebišov,Jarková 12,7501,05/08/2019,28/09/2005,FALSE,SUSR,17/05/2016 21:58,06/08/2019 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,5,13990,101,528099,811,8,39349,33161208,1020697755,Vladimír Sokolský STEP,Trebišov,M. R. Štefánika 2221/168,7501,09/09/2020,07/02/1994,FALSE,SUSR,17/05/2016 21:51,10/09/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výr.ost.textilu i.n.,Manuf.of oth.text.n.e.c.,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Trebišov,Manufacture of other textiles,C13.9,C13,Manufacture of textiles,C,Manufacturing,NULL,NULL,NULL,NULL
2,2,47789,101,528099,811,8,34732,33156875,1020695027,Marián Danko - ZLATNÍCTVO DANKO,Trebišov,M. R. Štefánika 2586/58,7501,22/10/2019,23/04/1993,FALSE,SUSR,17/05/2016 21:50,28/10/2019 15:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.s novým tov.,Oth.ret.of new goods nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale of other goods in specialised stores,G47.7,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,1714040,51008068,1077808050,Ing. Bibiana Bakytová PROTEXT,Trebišov,Berehovská 2214/15,7501,05/07/2018,17/07/2017,FALSE,SUSR,02/08/2017 20:50,05/07/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,25990,101,528099,811,8,1713007,51023521,NULL,Dominik Černák,Trebišov,Zimná 1641/25,7501,02/08/2017,17/07/2017,FALSE,SUSR,02/08/2017 20:49,02/08/2017 20:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,1,25990,101,528099,811,8,1704257,50939718,NULL,Lukáš Bacso,Trebišov,Slov. Nár. Povstania 3758/94,7501,05/02/2019,01/06/2017,FALSE,SUSR,13/07/2017 17:41,06/02/2019 03:08,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,1841426,52339831,1125552395,Anna Székelyová - SAPA papier,Trebišov,Komenského 2209/21,7501,03/07/2020,01/05/2019,FALSE,SUSR,04/06/2019 02:10,04/07/2020 06:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,1,25990,101,528099,811,8,1683596,50087789,NULL,Dávid Duč,Trebišov,Slov. Nár. Povstania 1844/137,7501,14/02/2018,04/12/2015,FALSE,SUSR,13/04/2017 02:15,15/02/2018 03:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,5,47190,112,528099,811,8,1107246,46370391,2023364277,E-MAX NET s.r.o.,Trebišov,Cukrovarská 2,7501,30/10/2020,11/10/2011,FALSE,SUSR,17/05/2016 23:18,31/10/2020 04:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,1,45200,101,528099,811,8,1646963,50424726,1076012091,Michal Geňo - PAMIGO,Trebišov,Ternavská 2247/20,7501,05/02/2019,07/07/2016,FALSE,SUSR,16/08/2016 02:01,06/02/2019 02:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Oprava motor.vozidiel,Repair of mot.vehicles,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Maintenance and repair of motor vehicles,G45.2,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,82990,112,528099,811,8,1468184,47407557,NULL,NAFIMI s.r.o.,Trebišov,M. R. Štefánika 3780/54C,7501,31/07/2017,14/09/2013,FALSE,SUSR,17/05/2016 23:33,01/08/2017 16:55,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.pomocné obchod.čin.,Oth.busin.supp.serv.act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Business support service activities n.e.c.,N82.9,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
7,0,25990,112,528099,811,8,1009557,45865001,2023118262,"BOBOS SLOVAKIA, s.r.o.",Trebišov,M. R.Štefánika 762/252,7501,31/07/2017,12/10/2010,FALSE,SUSR,17/05/2016 23:11,01/08/2017 15:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,nezistený,unknown,Zahraničné,Foreign,0,0,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,1,25990,101,528099,811,8,1198127,46638113,1080369169,Richard Kanaloš - JRV,Trebišov,Slov. Nár. Povstania 3758/94,7501,31/07/2017,01/07/2012,FALSE,SUSR,17/05/2016 23:26,01/08/2017 16:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,1,47190,101,528099,811,8,1191299,33847495,1031075265,Martin Rybnický - MartinTransporte,Trebišov,Slov. Nár. Povstania 3885/100,7501,05/02/2019,15/09/2012,FALSE,SUSR,17/05/2016 23:25,06/02/2019 02:42,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,867633,46093532,1049349070,Ján Grecula - SportFish-Rybárstvo u Janka,Trebišov,Milhostov 99,7501,06/09/2017,01/04/2011,FALSE,SUSR,17/05/2016 23:08,07/09/2017 02:23,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,3,47190,112,528099,811,8,595176,36615528,2022209464,"MASIMO, s.r.o.",Trebišov,Ruskovská 6,7501,09/05/2018,29/06/2006,FALSE,SUSR,17/05/2016 22:46,10/05/2018 02:13,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,1,25990,101,528099,811,8,795143,44584792,1036158486,Ján Zamba - Zamba,Trebišov,Slov. Nár. Povstania 3758/96,7501,31/07/2017,01/11/2011,FALSE,SUSR,17/05/2016 23:05,01/08/2017 14:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba ost.kovových výr.,Man.of oth.met.prod.nec,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of other fabricated metal products,C25.9,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,0,47190,101,528099,811,8,572381,40385809,1024324895,Mária Dobranská,Trebišov,Kutnohorská 2219/2,7501,31/07/2017,13/12/1994,FALSE,SUSR,17/05/2016 22:44,01/08/2017 11:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,3,16290,112,528099,811,8,1633686,50220144,2120248163,Decorpress s.r.o.,Trebišov,Svätopluková 1140/24,7501,07/12/2020,22/03/2016,FALSE,SUSR,17/06/2016 02:09,08/12/2020 02:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba ost.výr.z dreva,Man.of oth.prod.of wood,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Trebišov,"Manufacture of products of wood, cork, straw and plaiting materials",C16.2,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",C,Manufacturing,NULL,NULL,NULL,NULL
2,2,47190,112,528099,811,8,77621,36586820,2021907228,JAMAC spol. s r.o.,Trebišov,Ruskovská 6,7501,07/12/2020,06/12/2004,FALSE,SUSR,17/05/2016 21:54,08/12/2020 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,772563,44728182,1070865081,Andrea Hajašová,Trebišov,Paričovská 3407/36A,7501,06/09/2017,30/03/2009,FALSE,SUSR,17/05/2016 23:03,07/09/2017 02:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,82990,112,528099,811,8,1840131,52294170,2120991609,Glamour Lashes s.r.o.,Trebišov,Berehovská 2213/13,7501,03/11/2020,13/04/2019,FALSE,SUSR,04/06/2019 02:09,03/11/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.pomocné obchod.čin.,Oth.busin.supp.serv.act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Business support service activities n.e.c.,N82.9,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
7,0,47190,112,528099,811,8,760668,44842571,2022848025,"A & T Slovakia, spol. s r.o.",Trebišov,M. R. Štefánika 706,7501,31/07/2017,01/07/2009,FALSE,SUSR,17/05/2016 23:02,01/08/2017 13:53,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Zahraničné,Foreign,0,0,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,5,47789,112,528099,811,8,752490,45315329,2022929392,STAKO servis s.r.o.,Trebišov,Varichovská 150/91,7501,07/04/2020,05/12/2009,FALSE,SUSR,17/05/2016 23:02,12/05/2020 20:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.s novým tov.,Oth.ret.of new goods nec,5-9 zamestnancov,5-9 employees,Súkromné tuzemské,Private inland,5,9,Trebišov,Retail sale of other goods in specialised stores,G47.7,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,47190,101,528099,811,8,65955,41602811,1072345934,Ing. Jan Voral - VEFO,Trebišov,Cintorínska 2220/4,7501,31/07/2017,27/12/2004,FALSE,SUSR,17/05/2016 21:53,01/08/2017 02:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,45200,101,528099,811,8,63975,40958736,1073757058,Ivan Jendžejovský - MIMT,Trebišov,Ternavská 2247/22,7501,31/07/2017,01/11/2016,FALSE,SUSR,17/05/2016 21:53,01/08/2017 02:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Oprava motor.vozidiel,Repair of mot.vehicles,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Maintenance and repair of motor vehicles,G45.2,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,47190,101,528099,811,8,62944,41602579,1026118247,Mgr. Peter Ferko,Trebišov,Družstevná 1749/15,7501,31/07/2017,09/12/2004,FALSE,SUSR,17/05/2016 21:53,01/08/2017 02:45,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,62794,41603541,1024382315,Mgr. Dana Bodnárová,Trebišov,Kalinčiakova 3794/27,7501,05/11/2018,09/02/2005,FALSE,SUSR,17/05/2016 21:53,06/11/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47190,101,528099,811,8,57064,33160996,1024367982,Štefan Čižmár PESTOCHOV,Trebišov,Hollého 1,7501,07/04/2020,26/01/1994,FALSE,SUSR,17/05/2016 21:52,12/05/2020 20:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
8,0,47190,112,528099,811,8,726249,44043414,2022604111,"FINISHER Slovensko, s.r.o.",Trebišov,Cukrovarská 2,7501,31/07/2017,11/04/2008,FALSE,SUSR,17/05/2016 22:59,01/08/2017 13:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,1,47190,101,528099,811,8,724941,44348452,1080184622,Ing. Jana Procházková - PROBA,Trebišov,Dargovská 3788/29,7501,14/02/2018,01/09/2008,FALSE,SUSR,17/05/2016 22:59,15/02/2018 02:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,45110,101,528099,811,8,55144,33156867,1020697667,Marian Timko - J.V.T,Trebišov,Agátová 2689/8,7501,06/05/2019,23/04/1993,FALSE,SUSR,17/05/2016 21:52,07/05/2019 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Predaj automobilov,Sale of cars,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Sale of motor vehicles,G45.1,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
8,0,47190,112,528099,811,8,1131524,46113649,2023228493,INVESTON s.r.o.,Trebišov,Čsl. armády 1117,7501,31/07/2017,25/03/2011,FALSE,SUSR,17/05/2016 23:22,01/08/2017 15:51,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,2,47789,101,528099,811,8,53406,33151831,1020697139,Monika Hropková - STAVEBNINY MONIMIX,Trebišov,Lúčna 2174/4,7501,31/07/2017,16/10/1992,FALSE,SUSR,17/05/2016 21:52,01/08/2017 02:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.s novým tov.,Oth.ret.of new goods nec,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale of other goods in specialised stores,G47.7,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
2,0,47190,101,528099,811,8,49390,33148961,1024369874,Viktor Danč súkromný podnikateľ,Trebišov,Berehovská 2213/13,7501,09/05/2018,08/06/1992,FALSE,SUSR,17/05/2016 21:51,10/05/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.maloob.nešpecializ.,Ot.retail in n-sp.stores,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale in non-specialised stores,G47.1,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
